app_id,user_name,date,rating,review_text,dev_response_title,dev_response_date,dev_response_text
com.kevinholesh.Moment,C1OCAN,NA,1,"Great app but Most used apps feqture does not work on iPhone 10. I take the screenshots as instructed, after a few moments the app say that usage is ready to see but nothing is shown în the app.",NA,NA,NA
com.kevinholesh.Moment,Alexdesf,NA,3,Almost good. But is flawed by inaccuracy ... It says I’ve been on the phone 3hrs 45 mins but the app breakdown adds up to about 1.5hrs... where’s it getting this from?Also as I like to fall asleep with sleep sounds from sleep alarm that makes the timing all wrong anyway but I told it to exclude sleep alarm and it says it does but then I still get extended time recordings!,NA,NA,NA
com.kevinholesh.Moment,اليلنجوج أبوتركي,NA,1,اليرنامج الفاشل. انتم برنامجكم الفاشل انا انصحكم بمسحه ولا احد يحب هاذا البرنامج عيالي سار فهم تسمم من كثر ما البرنامج معفن,NA,NA,NA
com.kevinholesh.Moment,Charlotte_eh,NA,5,Helping me get my life back. I downloaded this when you had to keep it open in the background and it did help me become more aware of my screen time (quite shocking really!)It’s even better now you don’t need to keep it open in the background 🙂,NA,NA,NA
com.kevinholesh.Moment,Fishfinger2014,NA,1,Tracks where you go. It may be great but I don't want an app tracking everywhere I go. If that doesn't bother you it would be ok.,NA,NA,NA
com.kevinholesh.Moment,Wdarts,NA,3,"Missing shortcut battery usage. Take a screenshot of the battery usage is a bit boring, you should develop an easier and faster way to do so.",NA,NA,NA
com.kevinholesh.Moment,xghsvs,NA,2,Hi. Stop making you use your phone,NA,NA,NA
com.kevinholesh.Moment,paulop74,NA,2,Nice but slowed my phone to a crawl. Nice features but had to uninstall as my phone ground to a halt with it running in the background the whole time. Was relieved to see that my average usage is pretty low anyway.,NA,NA,NA
com.kevinholesh.Moment,KuroAvdi,NA,1,"Good but not good. Very good app if as a user you could control some features, for example why da hell this app which monitors your phone usage need to know where you are? Don’t make any sense. AND as soon you turn location off app don’t work, seems very suspicious to me. Deleted",NA,NA,NA
com.kevinholesh.Moment,Marsjet,NA,4,Good app. good app,NA,NA,NA
com.kevinholesh.Moment,Stephenonline,NA,4,Moment is useful. Would be helpful to have a bit more control over what is monitored and also ha e a means to make sure it’s always running in the background and can’t be stopped by a child.,NA,NA,NA
com.kevinholesh.Moment,Rubber Ritchie,NA,5,Great encouragement to use phone less. Love it! I quickly paid for the extras (which was only a £ or two. I like to set the tiny reminders for 2/3 minutes.,NA,NA,NA
com.kevinholesh.Moment,jez wez,NA,4,Good. It’s really good to see how much you’re actually on your phone! Only thing that is a bit annoying is that when you close the app it stops recording how much you’re on your phone,NA,NA,NA
com.kevinholesh.Moment,CaroMB73,NA,2,"Good idea - needs some fine tuning. I bought this, as most likely do, to try and get an idea of how much mobile usage interferes with my day. I set the hours for monitoring but the 'tiny reminders' don't seem to follow those hours which is intensely frustrating, especially as you can't even turn off that option. There is no zero option. So annoying that I deleted the app.",NA,NA,NA
com.kevinholesh.Moment,Olly_ver2000,NA,5,"Great!. Love the app - really shocking to reflect on how much time I spent on my phone. However, would like to see a feature that well and truly keeps you off your phone such as an option where the app turns off your WiFi over a certain period of time - when my snapchat buzzes or something, it can be a major distraction and procrastination tool !!!",NA,NA,NA
com.kevinholesh.Moment,Taz_34,NA,2,Unreliable. Good idea but crashed everyday with a notice saying app was Force Quit. Makes the data incomplete and therefore useless.,NA,NA,NA
com.kevinholesh.Moment,Demideex,NA,3,Moment. It keeps coming up as forced shut down all the time,NA,NA,NA
com.kevinholesh.Moment,JohnnyMM!,NA,5,Excellent. Works very well. Practically useful to give you an idea of usage and adapt this to ensure your time is more well spent,NA,NA,NA
com.kevinholesh.Moment,KTGray3,NA,5,"Does exactly what it says on the tin. It's constantly running in the background but I haven't noticed a great deal of issue with battery usage.The notifications when you accidentally close the app are 👍🏼👍🏼👍🏼👍🏼👍🏼I'm much more aware of how I use my phone and it's made me stop and think, on more than a hundred occasions, I'm sure of it!Nicely done!!",NA,NA,NA
com.kevinholesh.Moment,Lala cake,NA,4,Great. I love the app the only thing I don’t like is that u have to pay for some of it 🙃😜,NA,NA,NA
com.kevinholesh.Moment,Moody by name,NA,5,Great app!. Great app! Really making a difference in family life!,NA,NA,NA
com.kevinholesh.Moment,Montyvalentine,NA,5,"I'm less anxious, more creative. Screen time makes me anxious, yet like most other people I'm totally addicted to it. Moment has not only helped me realise this, it's helped me cut my screen time roughly in half. There are still good and bad days but overall I'm on my phone for about 1.5 hours a day now. I would definitely recommend the full version - all the extra features are well worth £3.99.",NA,NA,NA
com.kevinholesh.Moment,Ben0779,NA,4,"Remarkable and quite scary. Haven’t signed up for the paid version, but getting lots of interest from the free version. And if you’re not surprised by how much you use your iDevices, you’re a better man/woman than I.",NA,NA,NA
com.kevinholesh.Moment,Shaney F. Baby,NA,5,Annoying but necessarily so.... This app has really cut down my phone time. I would recommend if you waste time looking at nothing on your phone.,NA,NA,NA
com.kevinholesh.Moment,lxlvi,NA,5,"I like it. I think it works great as a reminder of how much time I actually spend on my phone, and the mini courses are a brilliant feature.",NA,NA,NA
com.kevinholesh.Moment,Smackdee,NA,5,Very nice little screen-time tracker. Very nice. Just leave it running in the background and feel the guilt as it sends you tiny reminders about your screen time. I’ve certainly tried to stop picking up my phone for no reason. Good stuff,NA,NA,NA
com.kevinholesh.Moment,Evangelskies,NA,2,Worked great but latest update was bad. Since the last update it stops tracking after 3+ hours. Disappointed,NA,NA,NA
com.kevinholesh.Moment,Dreadydepp,NA,1,Gutted. Just paid £4 so I would be able to exclude Spotify usage and see what I'm actually using - it won't let me search for or add an excluded app. Complete waste of money and really disappointed.,NA,NA,NA
com.kevinholesh.Moment,mahi_ah24,NA,2,Getting really annoying now. I've written two reviews trying to sound as positive as possible but I'm getting annoyed now. For the past month or so I haven't been able to check my weekly insights. It says to check back later because there isn't enough data. IT'S BEEN A MONTH. PLEEAASE FIX THIS!,NA,NA,NA
com.kevinholesh.Moment,AndyS156,NA,5,I. I,NA,NA,NA
com.kevinholesh.Moment,Dryad wombat,NA,3,Would be great if it didn't keep crashing. It's a fantastic app. But it continually force quits. You can't let it run in the background without making sure you keep reopening it and restarting it and it's ridiculous. Many other reviewers have said this too. They need to fix it. Then it will be great. It needs to stop crashing,NA,NA,NA
com.kevinholesh.Moment,I Mullins,NA,5,"Great concept but not working properly at time of writing. The exclude apps isn't working, so when I'm using the sat nav, for example, I end up way over my daily limit",NA,NA,NA
com.kevinholesh.Moment,notrouble3,NA,5,Gives you a nice overview. Not sure why it needs tracking location on all the time...,NA,NA,NA
com.kevinholesh.Moment,Minesab,NA,3,"Fix the app !. I love this app so much, but since he last update my phone glitches out when I go on the app and all that shows up on the app is '1m' screen time for today and all of my previous days have disappeared. Please fix this bug!!",NA,NA,NA
com.kevinholesh.Moment,drhoppers,NA,3,Sort the update out. Have used this a long time. The latest update has erased current and historical settings (apps to delete from daily use for example). Was a fan but this needs sorting out next time please,NA,NA,NA
com.kevinholesh.Moment,Jackster the Most Epic,NA,5,"Nothing Else Like It. This app saved my life. It made me realise just how bad my addiction to my tablet was and motivated me to reduce my time on it and to spend more time doing other things, like reading. I've had an addiction for such a long time now that it's wonderful to have the ability to put it down and take back control. Thank you.",NA,NA,NA
com.kevinholesh.Moment,BofalotsDW,NA,5,"Eye opening!. Works well, and really shocked me just how much I use my phone!",NA,NA,NA
com.kevinholesh.Moment,Gilbert Virgo,NA,5,Great App. Really great app. No scamming. Really increases productivity. Great look and design. Easy to use.,NA,NA,NA
com.kevinholesh.Moment,Bripat48,NA,5,Brilliant. After recent update. The Apple Watch app now works! Thanks very much Kevin.,NA,NA,NA
com.kevinholesh.Moment,TigggrL,NA,5,Essential App - gives to invaluable insights!. Only install if you are ready to be accountable to yourself about the EXACT amount of time you spend with your screen in your hand and how many times you reach for it during the day. It surprised me!,NA,NA,NA
com.kevinholesh.Moment,Grahamsmith83,NA,5,"Time saving genius. Moment is brilliant. After completing the phone boot camp I've averaged 3 hours less on my phone every day. The scary thing is, before getting Moment I was completely unaware how much screen-time dominated my life. Now I've got more time and more focus every day. Can't recommend this app highly enough",NA,NA,NA
com.kevinholesh.Moment,Louise-C 2014,NA,1,"Warning - it drinks batteries.. A nice little app which started off well, but just a day in, I've had to disable it. It just drinks my battery! I'm guessing this is from the 'Location Always On' requirement. No idea what it's constantly monitoring in the background, or why it needs my Location switched on to work, but I'm not prepared to charge my phone 4 times a day because this one app chooses to use more battery power than every other app that I use combined.",NA,NA,NA
com.kevinholesh.Moment,Gilbertiggy,NA,5,Really good. Shocked by how much I'm using my phone so this app has really opened my eyes to it,NA,NA,NA
com.kevinholesh.Moment,Gobble de gook 2,NA,4,"Good. I've found it really helpful, it's not foolproof but it does encourages you to use your phone less and makes you aware of just how long you've been on it.",NA,NA,NA
com.kevinholesh.Moment,Empajo,NA,5,Brilliant. Shows you how many hours you have been on your phone for and it shows you if you have gone over your limit 👍,NA,NA,NA
com.kevinholesh.Moment,Zydrate,NA,1,Waste of time. Total waste of time have been using it for 48 hours. By my calculation I have used my phone for about 9 hours in that time. This app says I have been on my phone for 0 minutes. A total waste of time.,NA,NA,NA
com.kevinholesh.Moment,Hammy 574,NA,5,"Rate. It's a great app, would 100% recommend it to track your phone usage",NA,NA,NA
com.kevinholesh.Moment,ShortyDavis-Wilkie,NA,5,Great app for increasing your awareness of phone overuse. Great app. Thanks so much! I was so shocked how many HOURS I was using my phone. Great it now works in airplane mode too now.,NA,NA,NA
com.kevinholesh.Moment,Maharaja Captain Seam Himself,NA,1,Useful app. Good app to reduce phone use age. But it's my personal issue I'm still bad at managing and sometimes I ignore this app and still addicted to social media :( end of the day app can't help it's about will power,NA,NA,NA
com.kevinholesh.Moment,Appyn92002,NA,5,"Great app. Moment is a great app for tracking your phone usage. It has really helped me take back control of my life as it shows me exactly how much time each day I waste on my phone.For only £3.99, you can buy the pro version which gives access to many extra features, however even without this you can get lots of information and the pro version isn't forced upon you like on some apps. Moment does not compromise your privacy in any way and I would strongly recommend this app as an excellent app to track how much time you spend on your phone and what apps you spend it on.",NA,NA,NA
com.kevinholesh.Moment,lowylde,NA,5,Insightful!. Very helpful easy to use app providing great insights,NA,NA,NA
com.kevinholesh.Moment,Rebecca1105,NA,4,"Amazing. Very good and helpful, really helping me start to limit my time on my phone 👍🏼",NA,NA,NA
com.kevinholesh.Moment,Kjawesome123,NA,5,Love it!. Really great app- I never realised just how much time I spend on my phone!,NA,NA,NA
com.kevinholesh.Moment,Monza2017xox,NA,5,"Wow. Recently I have been told on multiple occasions that I go on my phone to much. After a few times I found this app and bought in to prove these people wrong. It turns out I go on my phone a lot more than I expected and now go on it only if it's an emergency. Thank you x "" when your life flashes before your eyes when you die how much of it will be of you on your phone?""",NA,NA,NA
com.kevinholesh.Moment,TaxiDriver81,NA,5,Absolutely brilliant :). Great app for cutting down on phone usage or just monitoring it. It's very customisable to suit a person's need of the app. Don't be put off about it using location services a lot as this barely uses the battery at all; I haven't noticed any difference and the battery usage says the app is only using 1% of my battery a day. The paid version is even better and a price that is good value. Very easy to use and works perfectly. One of my favourite apps and highly recommended. :),NA,NA,NA
com.kevinholesh.Moment,meganigroeg,NA,3,Great concept. I was beginning to love this app as the patterns of my usage built up. But it is KILLING my battery by requiring location tracking to be turned on. Shame.,NA,NA,NA
com.kevinholesh.Moment,Tom Szekeres,NA,5,"Highly recommend the Phone Boot Camp. Which at present costs £3.99 for the pro-features, but is well worth it – each day you'll be given a challenge (many of which can only be completed by your phone auto-detecting good behaviour, so no cheating!). Each challenge gradually helps you establish new behaviours, and before you know it, you'll have cut down significantly on phone time.",NA,NA,NA
com.kevinholesh.Moment,GoodGirls123,NA,5,"Amazing. I can't believe how much I actually use my phone, this app has made me realise that most the time I'm not doing anything important on my phone I'm simply trying to avoid what I'm meant to be doing. It was a big shock how many hours I was on my phone the first day and gradually it's been decreasing. I've been leaving the app as the last thing on my phone screen so that when I turn it on again it reminds me as to whether I need to go on my phone or not. It's a very easy app to use and so nicely laid out, I would definitely recommend it x",NA,NA,NA
com.kevinholesh.Moment,Absoluteladmeister27,NA,4,"So useful!. I'm so glad this app exist and I think the creator has done really well with it despite the limitations from iOS. I would really like to be able to compare my data with friends in a league table, I think being competitive about it would help bring down my screen time even more",NA,NA,NA
com.kevinholesh.Moment,Kitty_yarrow,NA,5,YES YES YES. I love this app so much it has honestly changed my life!! I spend wayyyyy to much time on my phone and moment has changed everything around !! Thank you Kevin 😊😊😊😊😊😊😊😊,NA,NA,NA
com.kevinholesh.Moment,Kekebeyst,NA,5,Great app. The app does what it says and is very genuine. The layout is professional and easy to control. I put it on my Snapchat story everyday nearly and I'm always having messages asking which is because of the attractiveness of the design.,NA,NA,NA
com.kevinholesh.Moment,Tobster_Bro,NA,5,Brilliant. So amazed it helped me keep my phone time down to 2 minuets a day.,NA,NA,NA
com.kevinholesh.Moment,Everyoung_Fanboy,NA,5,Helped me to cut down!. This app through the use of the coach setting and generally being shocked at my usage (9 hours at one point in a day) it made my get a grip. I've stopped using my phone so much and average at around 1-2 hours per day.,NA,NA,NA
com.kevinholesh.Moment,Anzie1234567890,NA,4,Love. Great app would be even better if you could link with friends and compare?!,NA,NA,NA
com.kevinholesh.Moment,keenojohn,NA,5,Excellent.. Really made a difference for me. Highly recommend.,NA,NA,NA
com.kevinholesh.Moment,Memapants,NA,5,Love it. Just love it,NA,NA,NA
com.kevinholesh.Moment,Spike Webb-Chelsea addict,NA,5,This is a great app. This is amazing has help me cut down my screen time greatly; thanks moment! 👍,NA,NA,NA
com.kevinholesh.Moment,Mika-Chan^.^,NA,5,Fab Fab Fab!. Makes me realise how much I am on my phone.,NA,NA,NA
com.kevinholesh.Moment,Apple User 1994,NA,3,Good but flawed. If you use a sleep tracking app such as Sleep Cycle then this app won't be of any use to you. It records your 8 hours of sleep as 8 hours of screen time. You can't delete these sessions and the app doesn't detect them as anomalies. Very frustrating as it's otherwise a good app.,NA,NA,NA
com.kevinholesh.Moment,Poiper1997,NA,4,"Simple, Effective. It just works, it makes you think more about real life and reminds you that less time on a screen is better for your well being",NA,NA,NA
com.kevinholesh.Moment,Rossst12,NA,5,Just get it!. Excelling app for monitoring your phone usage. It's an eye opener how much you use your phone. Put the phone down and get some of your life back.,NA,NA,NA
com.kevinholesh.Moment,spazzysazzysnazzy,NA,4,"Great app. Great app - only thing I don't like is that it tracks you movement! Please remove this! Anyway, really great app didn't realise how long I was on my phone!",NA,NA,NA
com.kevinholesh.Moment,Cdroo,NA,5,"Moment. A really good app, and it's so useful! Now i can see just how much i go on my phone, and trust me it's so much more than i thought... about 8 hours on some days. This really helped me cut back on it too, 10/10 would recommend:-)",NA,NA,NA
com.kevinholesh.Moment,Stuarth994,NA,5,A Great App. This app has made me realise just how often I am on my phone and has really helped me make better use of my time.,NA,NA,NA
com.kevinholesh.Moment,Lacey 💞,NA,5,"Really lovely app!. Gorgeous layout and general design, I love how this is an app that I can check now and again to see how I'm getting along. It has a lot of PRO features which you obviously have to pay for but this is only fair for the developer as it's clear how much time they've spent on making this wonderful app. I think the idea of the boot camp is great, I should definitely give it a try! Longest time I've recorded using my phone in a day was 8h 54m!! You can also use an insight feature which shows percentages for the usage of each app- again, a great idea and can help me target my weak points!",NA,NA,NA
com.kevinholesh.Moment,OLYMPUS Gaming,NA,4,Great but drains Battery. It's a great app but my battery 'fell off the cliff' having to leave the app open in the background all the time,NA,NA,NA
com.kevinholesh.Moment,Sac28008,NA,5,Perfect. Nice App,NA,NA,NA
com.kevinholesh.Moment,AlexWhitehouse,NA,5,"Amazing. Not only is the design of the app great, the aesthetic and ease of use makes it available for all ages. I was very impressed with the design and the thought that went into the tracking features without breaching privacy or Apple TOC. Definitely would recommend !",NA,NA,NA
com.kevinholesh.Moment,Asia 57320,NA,4,"Nice design. Clear, easy to use, accurate, downside is lots of options that are only available with pro version",NA,NA,NA
com.kevinholesh.Moment,Nico Bellic 2008,NA,5,"Immense, will make you use your phone less yet achieve more. As above",NA,NA,NA
com.kevinholesh.Moment,Toffeemanmike,NA,5,Get off your phone. My phone habits were terrible. I had this app on for over 500 days and stats I got back were shocking. Over 5.5hrs a day on my phone a day. I was on my phone for 33% of my waking life. So took up the boot camp option and changed my habits. It's made me so much more aware of how much time I spend on my phone and how I neglect my real life outside of screen time. Great app. Seriously recommend it.,NA,NA,NA
com.kevinholesh.Moment,Kat17189,NA,1,"Don't buy the premium!. To track your app usage it asks you to take a snapshot of your battery usage in iPhone. This doesn't work and doesn't get transported to the app. It is also set to weekly but it bothers me daily.The scheduled screen-down time doesn't work, whatever time you set it just goes off whenever.It also doesn't accurately count how long you use your phone. I have been on mine hours and it only says 15 minutes.It is supposed to send a ping noise every few minutes of use but doesn't... basically nothing on here works and I have wasted my money.The best thing, the creator specifies that there is no support for this app. He says he appreciates feedback but no troubleshooting and he is not replying to me email regarding the things that don't work. The worst app I have ever downloaded and I feel conned.",NA,NA,NA
com.kevinholesh.Moment,tuff studio,NA,5,Helpful. Very informative and great help to organise your time better,NA,NA,NA
com.kevinholesh.Moment,NevstarInSheff,NA,5,"Gem of an app. Only just found this app! Very insightful, helps you to realise just how much time you waste on your phone! 5 stars",NA,NA,NA
com.kevinholesh.Moment,Myesmf82,NA,5,Steel hand in velvet glove. You buy this app to keep you in check and it does it quietly but firmly.,NA,NA,NA
com.kevinholesh.Moment,SGos,NA,5,This is a great app. After listening to the podcast Fresh Air about the addictiveness of smart phones where this app was mentioned I downloaded this and already I have cut back on my mobile phone usage. I highly recommend this app.,NA,NA,NA
com.kevinholesh.Moment,71kat,NA,5,how do you spend my time...?. if you are a stats freak then you will love this app. Tells you everything about your day and your phone. Cool the geo-tracking too. The apps you spend more time on are for work or leisure ?,NA,NA,NA
com.kevinholesh.Moment,Pink panda 54321,NA,5,Amazing!. Absolutely amazing app! Really helps you think about how much time you spend on your device! I can't fault it!⭐️⭐️⭐️⭐️⭐️,NA,NA,NA
com.kevinholesh.Moment,Callum Luce,NA,5,"Love this. Would recommend to everyone, really makes me open my eyes to how long I actually use my phone. I love it.",NA,NA,NA
com.kevinholesh.Moment,By gones,NA,2,I find it pointless. Maybe I'm not using this app right but the fact that I have to screenshot my battery usage screen every day is tedious and by looking at said screen I can find out how long I spent using a particular app. All Moment does is feed this information to the app from the screenshot and put it in a bar chart. I could just look at the battery usage screen rather than Moment to find the same information.,NA,NA,NA
com.kevinholesh.Moment,Zigzaging,NA,1,Just use battery use. There is no difference between having this and looking at the battery phone use.,NA,NA,NA
com.kevinholesh.Moment,AleXashA228,NA,5,"GREAT APP!!. I quite liked this app and I got my friends to download it so we could compare how much we used our phones which we all liked. To improve this app, in stats it should say how much time you have used your phone in total, by adding all times for all days.",NA,NA,NA
com.kevinholesh.Moment,OhDamnItsMe,NA,4,Good. It's good but I wish that you wouldn't have to pay to have a daily usage limit.,NA,NA,NA
com.kevinholesh.Moment,Mimzer1999s,NA,5,"So interesting. Great app, love it!!! Free version has everything u need. Has really helped me cut down my phone time, very interesting data analysis page, able to tell u when exactly you have been on ur phone; not only helpful for cutting down phone use but for working out timings of things. Only criticism is that the colour coding system is vastly inappropriate for me, all my days are red giving no real idea of progression across days. All these people are saying it drains ur battery BUT IT DOESN'T! also u don't have to do screenshots if u don't want to (I don't and the app experience is much easier)",NA,NA,NA
com.kevinholesh.Moment,Asdgjgdhjifhbyj,NA,2,Error?. I just got the app and I had been on my phone for 15 minutes then I turned it off. After 6 hours I checked it and it said that I had been on my phone for 1h 06mins which is strange because I have only been on it for 15 mins...,NA,NA,NA
com.kevinholesh.Moment,Ahah eBay's ahaha. S,NA,1,"Terrible. The app is inefficienct For the app to say how long we have been on our phone for you have to keep the app open for the whole time! Have to screenshot your battery usage every day for it to work, and all the app does is put it in the categorises of how much battery and minutes was spent on your phone on each different app. So slow and timings are unacceptable So much less efficient as it says on the app when you press learn more",NA,NA,NA
com.kevinholesh.Moment,Sphygmus,NA,5,"Yes.. Great app. Well updated, innovative and great customer service.",NA,NA,NA
com.kevinholesh.Moment,Sigmaalphaupsilon,NA,2,"AAA battery drain!. This is a great app for controlling your phone usage - but as it requires location services to be on in the background, it drains the battery like no other app on my phone, to the point that I can barely get through the day without having to charge it. With regret, I've had to delete it.",NA,NA,NA
com.kevinholesh.Moment,The Mummie,NA,3,"almost nearly perfect. Update: I spent more time on my phone each day after started the 14 days sessions - not sure if this is a coincidence-----Able to exclude certain apps, didn't notice!-----It starts a day from midnight which doesn't work for me (and probably many other people). Thus I have no way to use the 14 days thing - the app gave me 20ish notifications saying no phone usage before '8:30' before I went to bed in the morning - if only there's something in settingAlso not everyone has a kitchen so I had to skip the second day; and I use sleeping app to track my sleep so putting my phone anywhere far from my bed wouldn't suit meOne big prob is that it quits itself so I have to constantly be checking if it quit againBut in general it's good to know how much time you've spent on phone so thank the developer ! Hope it gets better",NA,NA,NA
com.kevinholesh.Moment,Pauleatschinesepeople,NA,5,Simple and powerful. Almost instantly after using the app for the first time I knew it would be a regular app I use. I feel like everyone should have this app,NA,NA,NA
com.kevinholesh.Moment,Paul Chris Jones,NA,3,"Drains the battery. It's a good app but it drains the phone battery quite a bit. Last I checked, it was responsible for 11% of my battery usage over the past week. With a heavy heart, I'm deleting the app so I can save battery life.",NA,NA,NA
com.kevinholesh.Moment,elizanoodle,NA,5,"Excellent app. I've been using the free version of the app for a month or two now & have only just upgraded, but I can already tell it will be money well spent. The features I now have access to are exactly what I was looking for to try & curb my phone use, e.g. notifications about length of time spent on phone, setting a time limit per day & even being forced off your phone if you overstep your time limit. You can also exclude certain apps from your time limit which is really useful. Recommended :)",NA,NA,NA
com.kevinholesh.Moment,psychrophile,NA,4,"Great app, almost perfect. Highly recommended so definitely give it a go. Very useful and keeps you mindful of when you spend hours blindly cruising your phone. The settings are very customisable but the one feature it lacks is day-specific monitoring (i.e it can't distinguish between weekends and weekdays so the settings for both have to be the same).",NA,NA,NA
com.kevinholesh.Moment,Leanna801,NA,5,Really clean and simple. Great app☺️,NA,NA,NA
com.kevinholesh.Moment,Loljialoldjsk,NA,5,It's amazin. Amazing g. Init g man fam g,NA,NA,NA
com.kevinholesh.Moment,Euan Chalmers,NA,5,"This app has changed the way use my phone. This app is brilliant it provide alot of information time on phone,number of pick ups e.t.c and displays it all in readable and elegant graphs.the only downside is it uses alot of battery.Thanks moment",NA,NA,NA
com.kevinholesh.Moment,Dray the shadow,NA,5,Enlightening and educating. I didn't realise how much my phone usage was over taking my life. Hoping to focus more on real life with guidance from moment.,NA,NA,NA
com.kevinholesh.Moment,Traveller on this game,NA,5,"Amazing. This app is absolutely amazing! Even though you have to keep your location on which does drain your battery a bit, it is still very good and shows me all the stats for how long I am on my phone for.",NA,NA,NA
com.kevinholesh.Moment,Space Ape,NA,3,"Useful but so annoying. This is app requires so much maintenance that it's beginning to outweigh its usefulness. It tells me several times a day that it has suspended tracking or has crashed so I have to launch it again and again. And then the screenshots, oh the screenshots! The daily screenshots were annoying and then the developer came up with a better solution only for it to be broken in iOS 10 (not his fault). The move to a weekly screenshot would have been great if it didn't continue to ask me all the time but it does. It asks every time you open the phone until you comply which is impractical if you're busy and on a cell connection where you want to conserve date. Even then it sometimes says I did it wrong only to inform me minutes later that it's good. Oh, and it duplicates every single notification so I get 2 of everything. STOP making me maintain this ever so annoying app!!! At least add a snooze button!!! As for the app itself it can be very useful and an insight to your usage habits but other apps are beginning to show up that offer more features, like 'instant'.",NA,NA,NA
com.kevinholesh.Moment,Wetrag2000,NA,2,"Disgusting. It may tell you how much you have used your phone, but not how much battery it wastes. It came to my attention today that a third of my battery life has been used on this pathetic excuse of an app for over a year now, brilliant, definitely worth a download.",NA,NA,NA
com.kevinholesh.Moment,Ronir00s,NA,5,"Amazing. I like this app,...it tells me how long I spend on my phone, break down when and how long I use it ☺️I even manage to break my own record of being over 17h on the phone in one day!!!I know is bad but couldn't help may self 😂",NA,NA,NA
com.kevinholesh.Moment,adgbjhrvjk.jipekfo#,NA,5,SO USEFUL. 10/10,NA,NA,NA
com.kevinholesh.Moment,PMiss16,NA,5,Great app for working out how addicted to our phones we really are!. Love this app - I look at my phone too much and now I know exactly what I'm wasting time with.,NA,NA,NA
com.kevinholesh.Moment,The unicorn 💗🦄,NA,4,Get it if you know what your signing up for 😏. You have to pay for the best of the moment it cost 99p so re think if you can't pay thanks for your reading.🤗,NA,NA,NA
com.kevinholesh.Moment,12345london,NA,1,Useless. Wasted £4 on this. All pro elements don't work. Individual app tracking doesn't work. And contact for tech complaints crashes the app so no feedback. Rubbish,NA,NA,NA
com.kevinholesh.Moment,audioactiv,NA,5,Love love love. This is great stuff that helps one to be aware of ones own behavior.,NA,NA,NA
com.kevinholesh.Moment,Go away BMW,NA,1,Uh ?. Won't let me access the app unless I write a review ??,NA,NA,NA
com.kevinholesh.Moment,Y??.,NA,5,Good. Had it for a year now it's really good,NA,NA,NA
com.kevinholesh.Moment,Ean66,NA,1,Pretty pointless. Doesn't work on large font setting and tops the list of apps for battery usage - the very defintion of ironic.,NA,NA,NA
com.kevinholesh.Moment,Lamberth31,NA,4,App. Good,NA,NA,NA
com.kevinholesh.Moment,Sassy gymnast,NA,5,"Good😬. Forced to rate it though, apart from that, really good😀",NA,NA,NA
com.kevinholesh.Moment,Pabbiel,NA,1,Annoyingly forced me to rate. This is three days of forcing me to rate even though I have already rated the app I have contacted the developer but they can't be bothered to reply. If it isn't fixed soon I will ask for a refund,NA,NA,NA
com.kevinholesh.Moment,Blue face 123,NA,5,"Good. A good app, but the new update forces you to write a review.",NA,NA,NA
com.kevinholesh.Moment,X fb h,NA,3,"Good App, but can't be used now without rating it first. It does the intended job well, but forcing a review isn't great, hence 3 stars.",NA,NA,NA
com.kevinholesh.Moment,Chals2012,NA,5,Good. Excellent app. But version 3.0.1 doesn't allow me enter unless I rate this app!!,NA,NA,NA
com.kevinholesh.Moment,Gabsie girlie,NA,4,"Useful. Good app, easy to use and helps me keep track of bad phone habits everyday. It's a bit annoying that the app has to be left running in the background in order to see how long i've been on my phone that day. It crashes on the odd occasion but in general the app does it's job well :)",NA,NA,NA
com.kevinholesh.Moment,Mummy iPhone,NA,5,"Great app. Can't believe how often I used my phone, but forewarned is forearmed. Much more aware and able to monitor usage to keep it within reasonable limits with this fab app! Thanks.",NA,NA,NA
com.kevinholesh.Moment,sullyosososososos,NA,5,"love it!. great app, I found out that I spend WAY too much time on my phone, and also I could find out how I spend my time☺️☺️",NA,NA,NA
com.kevinholesh.Moment,Kiwi Tangent,NA,5,"Excellent app - useful and well designed. This is an excellent app. It is easy to use and useful. I have been using it for several weeks, learned a lot about my (mostly bad) phone use habits and will be keeping it on my phone for the foreseeable future.",NA,NA,NA
com.kevinholesh.Moment,Azmotic,NA,5,Good App. Helps you keep track or you phone usage,NA,NA,NA
com.kevinholesh.Moment,Skakanaia w. Wjqnna,NA,5,Moment. This is such a good app,NA,NA,NA
com.kevinholesh.Moment,Moricome,NA,5,Scared.. Didn't realise how much time I'm on my phone. Really scary. Where can I call for help? wait I'll grab my phone for help.,NA,NA,NA
com.kevinholesh.Moment,Stanleii,NA,5,Great app. Really great app! Use it everyday to track usage. Even better now there is a way to track what apps have been used. Thank you (:,NA,NA,NA
com.kevinholesh.Moment,Insertanicknamehere12344,NA,5,"i absolutely love moment!. thanks for making this app Kevin, you're a lifesaver",NA,NA,NA
com.kevinholesh.Moment,Cazabazabee,NA,4,App. Really good app,NA,NA,NA
com.kevinholesh.Moment,TheRJam,NA,1,"App keeps giving error 'force quit'. I used this app about a year ago and it was great.My phone usage has started to get out of hand, so I downloaded again yesterday.Both yesterday and today the app gives me a big red force quit error message and stops tracking my usage, despite getting a green error message that it's tracking again.Maybe an issue with the latest version?Now looking for an alternative.",NA,NA,NA
com.kevinholesh.Moment,Jackbecool1,NA,5,Solid app. Helps you track your digital addiction.,NA,NA,NA
